B_COUNTRY,Q4,Q200,Q199,Q240,Q217,Q238,Q289,Q290,Q252
840,2,1,1,6,1,1,0,840001,1
840,3,1,3,4,2,2,0,840003,4
840,1,1,3,1,1,2,0,840005,1
840,4,3,3,3,1,1,0,840003,3
840,4,1,4,5,2,2,0,840001,3
840,3,1,2,2,2,1,8,840001,1
840,3,1,2,4,1,3,0,840001,4
840,2,2,3,5,2,1,0,840001,2
840,2,1,1,8,1,1,1,840001,6
840,2,2,2,10,3,2,2,840001,8
840,1,1,1,8,1,2,2,840003,2
840,3,3,3,8,3,2,7,840003,8
840,3,1,1,4,1,2,0,840005,3
840,2,2,3,5,1,2,2,840001,1
840,1,1,1,1,1,1,4,840003,2
840,4,2,3,5,-2,-2,0,840002,5
840,3,3,3,5,2,2,0,840005,5
840,2,1,2,2,1,1,1,840001,3
840,1,1,2,7,3,2,1,840001,7
840,3,1,3,5,2,2,0,840002,1
840,2,1,2,8,1,2,0,840001,1
840,3,1,2,7,1,2,0,840001,8
840,3,2,3,3,3,1,0,840001,3
840,3,1,4,5,1,1,1,840004,2
840,2,1,3,3,2,2,1,840004,1
840,2,1,3,8,2,1,0,840004,6
840,3,2,2,5,3,1,1,840004,3
840,3,1,2,5,2,2,8,840004,2
840,3,2,3,6,2,2,0,840004,6
840,4,1,4,4,-2,3,6,840004,4
840,2,2,2,1,3,1,0,840004,3
840,3,3,3,4,1,3,0,840004,1
840,2,2,3,4,-2,2,1,840004,6
840,3,1,2,6,1,1,0,840004,3
840,3,3,3,10,3,2,0,840004,5
840,3,3,3,5,3,2,8,840004,5
840,4,1,3,5,2,1,1,840004,5
840,3,1,3,10,1,1,0,840004,7
840,1,2,2,7,-2,2,5,840004,7
840,4,2,3,6,2,4,-2,840004,6
840,3,1,3,7,1,2,1,840001,4
840,2,1,1,5,1,3,0,840001,4
840,2,1,2,3,2,2,0,840001,3
840,3,1,2,4,1,1,1,840001,1
840,1,1,1,6,1,3,0,840001,1
840,1,1,1,10,1,2,1,840001,10
840,3,1,2,1,1,2,0,840001,1
840,4,2,3,10,3,3,0,840003,5
840,3,1,3,3,1,2,0,840002,2
840,3,1,4,4,-2,2,0,840001,3
840,2,1,2,3,2,2,0,840003,5
840,3,1,3,5,-2,2,0,840005,3
840,3,1,3,9,1,2,1,840001,8
840,3,1,2,3,1,1,0,840001,2
840,3,1,2,6,1,2,0,840001,3
840,2,1,2,3,1,1,1,840001,4
840,3,1,2,7,2,1,1,840001,4
840,1,1,1,10,1,2,3,840001,3
840,1,3,3,1,1,3,4,840001,3
840,2,1,1,1,1,1,0,840001,1
840,3,3,2,8,-2,2,0,840001,6
840,3,2,3,5,2,2,1,840004,6
840,3,2,4,6,-2,2,1,840004,-2
840,2,1,2,1,1,1,0,840001,2
840,3,1,3,5,2,1,0,840001,1
840,2,1,1,6,1,2,0,840001,2
840,4,3,4,1,-2,2,0,840002,10
840,1,1,2,5,3,1,2,840002,5
840,3,1,3,7,1,2,6,840001,10
840,2,2,2,4,1,3,0,840001,2
840,3,1,2,5,1,2,1,840002,2
840,3,1,3,5,1,3,0,840001,8
840,1,1,1,4,3,1,1,840001,7
840,2,2,3,3,2,2,0,840001,1
840,1,1,1,4,1,3,0,840003,1
840,2,1,1,1,1,2,0,840001,1
840,2,1,2,3,1,1,0,840001,6
840,3,3,4,6,3,2,0,840001,1
840,4,2,4,5,2,2,0,840005,4
840,2,1,2,2,1,2,0,840005,5
840,3,1,4,5,2,1,0,840001,5
840,1,1,4,10,1,4,2,840005,1
840,3,1,4,3,3,2,1,840002,4
840,3,1,3,1,1,1,0,840001,3
840,2,1,2,1,1,2,0,840001,1
840,2,1,1,2,1,2,0,840001,2
840,3,2,4,6,-2,1,0,840002,1
840,3,1,4,3,1,1,0,840001,1
840,2,1,1,9,1,2,1,840001,1
840,2,1,2,-2,3,4,0,840002,1
840,1,1,1,1,1,1,2,840001,1
840,3,2,3,6,3,-2,1,840001,5
840,3,1,3,3,1,2,0,840001,2
840,1,1,1,1,1,2,2,840001,1
840,4,1,4,5,1,2,2,840002,1
840,3,2,3,5,1,3,0,840001,3
840,2,1,2,1,2,1,2,840003,1
840,2,1,2,2,-2,2,0,840001,1
840,3,1,4,1,1,2,0,840001,1
840,3,1,3,5,1,1,2,840001,7
840,4,1,4,5,-2,1,2,840001,8
840,1,1,1,5,1,1,1,840001,1
840,2,1,2,1,1,1,8,840001,1
840,1,1,1,9,1,2,2,840001,5
840,2,2,2,5,2,3,2,840001,8
840,1,1,1,5,1,3,0,840002,5
840,2,1,2,3,1,1,7,840003,1
840,1,1,1,5,1,1,1,840001,4
840,3,1,2,1,1,2,0,840001,1
840,1,1,1,5,2,2,9,840005,4
840,1,1,1,5,1,2,0,840001,3
840,1,1,1,1,1,1,1,840004,1
840,4,1,4,5,-2,4,0,840004,1
840,2,1,2,1,1,1,0,840004,3
840,2,2,2,1,3,2,1,840004,1
840,2,1,1,6,1,2,1,840004,1
840,2,2,2,1,1,1,0,840004,1
840,3,1,2,10,1,2,0,840004,2
840,3,1,1,3,1,2,0,840004,2
840,2,1,2,6,-2,3,5,840004,4
840,3,2,3,5,1,2,0,840004,4
840,3,2,3,6,2,3,0,840004,2
840,3,1,2,1,1,1,0,840004,1
840,3,1,3,3,1,2,0,840004,6
840,3,1,2,3,2,1,0,840004,2
840,2,1,2,2,1,1,0,840004,2
840,1,1,1,10,1,4,2,840004,1
840,1,1,2,-2,1,1,0,840004,1
840,1,1,1,2,1,1,0,840004,1
840,1,1,1,1,1,2,0,840004,1
840,3,1,2,1,2,3,1,840004,6
840,2,1,2,1,1,1,7,840004,1
840,3,1,3,4,1,2,2,840001,5
840,2,1,2,6,1,3,2,840001,7
840,3,3,4,1,1,2,0,840001,1
840,3,1,3,5,2,2,0,840001,3
840,-2,1,3,5,3,1,0,840001,8
840,2,1,1,3,1,1,4,840001,4
840,3,2,4,5,2,2,-2,840002,6
840,2,2,2,10,2,2,1,840004,5
840,2,1,2,7,2,1,2,840002,1
840,2,1,1,3,1,1,0,840001,3
840,3,1,3,-2,-2,1,0,840002,1
840,3,1,2,10,1,2,0,840001,1
840,1,2,1,8,1,1,2,840001,1
840,3,2,4,7,1,2,3,840001,2
840,1,1,1,2,2,1,0,840001,5
840,3,2,2,5,1,1,0,840002,8
840,2,2,3,10,-2,2,0,840002,10
840,2,1,2,8,1,2,1,840001,6
840,2,2,1,5,2,2,-2,840002,2
840,3,2,3,6,2,2,1,840004,6
840,3,1,2,6,2,-2,-2,840004,5
840,3,2,2,1,1,2,5,840003,1
840,1,1,1,1,1,1,0,840001,5
840,2,1,2,4,1,3,0,840001,1
840,3,2,4,5,3,2,0,840005,6
840,3,1,4,3,3,2,1,840001,4
840,3,1,3,3,1,2,1,840001,3
840,1,1,1,8,1,2,9,840001,1
840,2,1,2,7,1,1,2,840001,5
840,3,1,2,4,2,2,1,840001,4
840,2,2,2,5,2,2,0,840002,10
840,3,1,2,7,1,2,1,840001,7
840,4,1,4,8,2,2,5,840001,1
840,2,1,2,8,1,3,8,840001,4
840,1,1,4,5,3,1,3,840002,10
840,2,1,2,6,2,1,0,840003,2
840,4,1,4,3,-2,4,1,840001,1
840,3,1,4,5,3,2,0,840001,5
840,2,3,2,8,1,1,2,840001,7
840,2,1,2,5,1,2,0,840001,7
840,3,3,3,4,3,2,2,840001,2
840,-2,1,2,5,2,3,2,840001,6
840,1,1,1,1,1,1,4,840002,7
840,3,2,4,5,2,2,1,840004,5
840,1,1,1,8,-2,1,2,840004,10
840,2,1,2,5,2,2,1,840004,6
840,2,1,3,5,2,2,0,840001,5
840,3,3,2,4,3,2,2,840001,5
840,3,1,2,8,2,3,0,840001,5
840,2,1,1,9,3,2,2,840001,5
840,1,1,2,10,2,2,2,840001,8
840,2,2,2,9,1,2,1,840001,6
840,4,1,4,5,-2,3,1,840001,5
840,2,2,1,10,1,1,2,840002,6
840,2,1,2,6,-2,2,-2,840001,5
840,2,1,1,4,1,1,2,840005,5
840,2,1,1,3,1,2,0,840001,4
840,3,3,3,4,2,1,0,840001,4
840,3,1,1,8,1,2,0,840001,9
840,3,1,3,3,2,2,1,840001,4
840,3,1,3,10,1,1,0,840001,5
840,2,1,2,5,2,4,0,840001,5
840,3,2,3,5,2,2,0,840001,5
840,2,1,2,5,2,2,0,840001,5
840,2,1,2,5,1,1,0,840001,3
840,3,1,2,6,1,1,0,840003,2
840,3,1,2,4,2,3,0,840001,4
840,2,1,1,9,1,2,2,840001,10
840,2,3,2,9,-2,1,1,840001,7
840,3,2,3,7,1,2,3,840001,5
840,2,1,2,8,2,1,2,840001,1
840,3,1,2,8,3,2,2,840001,6
840,2,1,2,6,1,3,0,840001,1
840,2,3,2,8,1,2,2,840001,3
840,3,1,3,-2,1,2,0,840001,5
840,2,1,1,9,-2,1,1,840001,1
840,3,1,3,4,2,2,1,840004,5
840,-2,1,3,5,2,2,2,840004,5
840,1,1,2,6,1,1,2,840004,6
840,4,3,4,7,-2,3,1,840004,5
840,3,2,3,1,2,3,1,840004,5
840,3,1,1,10,1,3,2,840004,1
840,3,1,2,6,2,2,1,840004,7
840,3,1,3,6,2,2,2,840001,5
840,1,1,2,5,1,3,0,840002,5
840,2,1,2,9,1,1,1,840001,5
840,3,2,4,5,2,2,0,840001,5
840,2,1,2,5,1,3,1,840001,5
840,3,1,2,5,1,1,0,840001,4
840,3,1,2,7,2,2,2,840001,7
840,2,2,2,5,2,1,0,840001,8
840,2,1,4,5,-2,3,1,840005,3
840,2,1,2,2,1,4,0,840001,8
840,2,1,2,7,2,3,2,840001,3
840,3,3,3,9,-2,3,1,840001,6
840,3,1,3,5,-2,2,0,840001,5
840,2,1,3,5,2,3,0,840001,5
840,2,1,3,7,-2,1,1,840001,6
840,3,1,2,7,1,2,1,840001,4
840,2,2,3,5,2,2,0,840002,5
840,4,2,4,5,-2,3,8,840001,1
840,3,2,4,6,2,1,0,840001,10
840,3,3,2,3,1,3,1,840001,5
840,4,2,4,3,-2,2,0,840001,5
840,2,1,2,8,2,3,0,840001,8
840,1,1,1,5,1,1,0,840001,1
840,2,1,2,5,-2,3,1,840001,5
840,2,1,3,5,1,2,0,840001,6
840,2,2,2,10,2,4,0,840001,3
840,2,1,2,5,2,1,1,840001,4
840,3,2,3,6,2,2,1,840001,7
840,3,1,2,5,1,1,0,840001,3
840,3,2,3,6,2,2,9,840001,5
840,3,1,3,4,1,3,9,840001,2
840,4,2,3,7,3,2,2,840001,5
840,2,2,3,7,2,1,2,840001,5
840,3,1,2,5,2,3,1,840001,1
840,2,1,2,1,1,1,1,840002,1
840,3,2,3,5,2,2,0,840001,5
840,3,2,2,8,3,1,0,840001,4
840,2,1,3,3,1,2,0,840001,5
840,3,1,3,5,-2,2,0,840001,5
840,4,3,4,5,-2,2,-2,840001,5
840,3,1,3,6,1,2,0,840002,6
840,2,1,2,3,2,4,1,840001,1
840,3,2,3,5,2,3,0,840001,4
840,2,2,2,5,3,2,0,840002,5
840,1,2,1,5,-2,2,3,840001,5
840,2,1,2,7,2,1,2,840001,5
840,3,1,2,7,1,1,1,840001,8
840,3,1,2,5,1,-1,0,840001,5
840,4,1,3,10,2,4,2,840001,6
840,2,2,2,8,2,2,0,840001,5
840,4,2,4,6,-2,2,0,840001,4
840,4,2,3,5,-2,2,-2,840003,6
840,2,1,3,7,-2,2,0,840001,5
840,3,2,3,5,-2,2,0,840001,6
840,3,3,3,5,2,2,0,840001,4
840,3,1,4,5,1,3,0,840001,3
840,3,2,3,5,1,2,1,840001,-2
840,2,1,2,8,3,1,9,840001,5
840,2,1,2,7,1,3,0,840001,5
840,2,1,2,-1,3,1,2,840001,6
840,3,1,3,8,-2,4,1,840001,6
840,3,1,2,10,1,3,0,840001,2
840,2,2,3,10,2,2,0,840002,4
840,3,1,2,9,2,1,0,840001,5
840,2,1,1,7,1,2,2,840001,5
840,3,2,4,5,2,3,1,840001,5
840,3,3,2,5,-2,3,0,840002,5
840,2,1,2,1,2,2,0,840001,6
840,2,1,2,3,2,2,0,840001,4
840,3,1,2,10,1,1,2,840001,1
840,3,2,3,8,3,3,0,840001,4
840,3,3,3,7,-2,3,1,840001,6
840,2,2,3,5,2,2,2,840001,7
840,2,1,1,7,2,1,0,840001,8
840,3,1,3,7,2,1,1,840001,3
840,3,1,3,10,2,2,2,840005,2
840,2,2,3,5,2,2,1,840001,-2
840,2,1,2,4,1,2,0,840001,5
840,3,1,4,5,-2,2,0,840002,5
840,2,1,2,7,1,1,2,840001,8
840,2,1,2,5,1,2,0,840001,3
840,3,1,3,5,1,2,0,840001,5
840,2,2,2,5,-2,2,0,840002,5
840,2,1,2,2,1,1,0,840001,1
840,2,1,1,10,1,-2,0,840001,8
840,2,1,2,5,2,3,1,840001,4
840,3,2,2,5,2,2,0,840001,5
840,2,1,2,1,1,1,0,840002,3
840,3,1,4,4,2,2,0,840001,1
840,2,2,2,10,1,4,2,840001,7
840,4,3,2,5,3,3,2,840001,7
840,2,2,2,-2,-2,2,2,840001,2
840,2,1,2,5,2,3,0,840001,5
840,2,1,1,7,1,1,0,840001,8
840,3,3,3,8,1,3,0,840001,5
840,3,3,3,5,3,2,1,840003,5
840,2,2,3,5,2,2,1,840001,5
840,3,1,2,6,1,3,0,840001,1
840,3,1,1,1,1,1,7,840001,1
840,4,3,4,1,2,2,0,840001,1
840,2,2,2,-2,2,2,2,840001,2
840,2,2,2,7,1,2,2,840001,5
840,2,2,2,9,2,3,1,840001,7
840,2,1,2,5,3,2,1,840001,5
840,2,1,2,8,1,2,0,840001,5
840,2,2,2,5,3,1,0,840001,6
840,2,1,2,8,2,2,0,840001,7
840,2,1,2,4,-2,2,0,840002,4
840,1,2,2,7,2,3,0,840003,6
840,3,2,2,5,-2,1,2,840001,7
840,3,2,3,10,2,-2,2,840001,3
840,3,1,3,9,1,2,2,840001,5
840,1,1,2,5,1,2,1,840001,5
840,4,2,2,6,2,3,0,840001,4
840,2,2,2,5,1,2,0,840001,1
840,4,3,4,5,2,2,0,840001,6
840,2,2,3,3,2,3,8,840001,4
840,1,2,3,6,2,2,0,840002,5
840,2,1,3,10,3,4,2,840001,5
840,3,2,3,8,3,4,0,840001,4
840,4,2,2,4,2,3,0,840002,3
840,2,1,1,9,2,1,2,840001,8
840,2,1,1,8,2,1,2,840001,3
840,3,1,3,5,3,3,0,840001,5
840,4,2,4,7,2,1,0,840001,6
840,2,2,2,7,1,1,2,840004,9
840,3,3,2,1,-2,2,0,840004,1
840,1,-2,4,10,3,1,2,840004,6
840,2,3,4,5,-2,2,0,840004,5
840,2,1,2,5,1,2,8,840004,1
840,3,2,3,1,2,2,8,840004,4
840,2,2,2,1,2,1,0,840004,4
840,2,2,2,1,2,2,0,840004,5
840,3,1,3,3,1,2,0,840004,5
840,2,1,3,7,3,1,1,840004,8
840,2,1,3,1,1,2,0,840004,3
840,3,2,3,5,2,2,1,840004,5
840,2,2,2,5,-2,2,0,840004,5
840,3,2,3,5,2,2,9,840004,5
840,2,1,2,9,1,2,2,840004,6
840,3,3,3,5,-2,3,0,840004,8
840,3,1,3,3,1,2,1,840004,2
840,3,3,3,6,3,2,1,840004,6
840,1,2,2,5,2,1,1,840004,5
840,3,2,4,7,2,3,0,840004,5
840,1,2,1,5,2,-2,0,840004,4
840,3,-2,2,7,3,1,0,840004,2
840,3,1,2,5,-2,1,4,840004,6
840,2,1,2,8,2,3,0,840004,6
840,2,1,2,5,2,2,0,840004,5
840,4,1,4,5,3,2,0,840004,4
840,3,2,3,5,2,2,1,840004,5
840,3,2,3,6,2,2,2,840004,4
840,3,1,2,1,1,2,1,840004,1
840,2,1,2,6,1,1,1,840004,5
840,3,3,4,5,3,3,1,840004,6
840,2,2,2,6,1,1,1,840004,6
840,2,1,2,5,-2,2,1,840004,5
840,2,1,2,6,2,2,2,840002,6
840,2,2,2,8,-2,2,0,840002,3
840,3,2,3,7,2,2,0,840001,5
840,2,1,1,1,1,1,-2,840001,1
840,3,1,2,10,1,2,0,840001,3
840,2,1,1,1,1,2,0,840001,1
840,2,1,2,6,1,1,1,840001,4
840,3,3,3,5,-2,2,0,840001,2
840,2,1,2,6,3,1,2,840001,2
840,2,1,2,5,1,3,1,840001,8
840,2,1,2,5,1,2,2,840002,5
840,1,1,1,1,1,1,1,840002,1
840,3,1,3,6,3,2,1,840001,4
840,2,1,2,-2,1,1,-2,840001,5
840,1,2,2,8,2,3,0,840002,7
840,2,1,2,8,1,2,1,840001,5
840,3,3,4,4,-2,2,0,840001,6
840,2,1,2,5,1,3,2,840002,4
840,2,2,2,3,1,2,0,840001,4
840,2,2,2,8,2,2,0,840001,7
840,3,2,3,-2,2,-2,8,840001,4
840,3,2,3,6,2,2,9,840001,6
840,3,2,3,6,2,2,1,840001,6
840,3,1,3,4,1,2,2,840001,5
840,1,3,2,7,3,4,0,840001,7
840,1,1,1,6,1,1,4,840001,4
840,2,1,2,7,1,2,0,840001,5
840,3,1,3,5,1,2,1,840001,4
840,3,1,2,5,2,2,8,840001,7
840,3,1,3,6,3,3,0,840001,7
840,2,3,3,3,2,2,1,840001,1
840,3,3,3,5,3,2,0,840001,1
840,3,-2,-2,6,3,2,6,840003,7
840,3,1,2,7,1,2,0,840003,7
840,2,1,1,8,1,1,0,840001,2
840,3,1,2,5,-2,3,0,840001,6
840,3,1,2,3,1,2,4,840001,2
840,3,2,2,7,2,2,0,840003,8
840,2,1,2,9,1,1,1,840001,5
840,3,2,2,7,2,2,0,840002,5
840,3,1,2,5,3,2,1,840001,1
840,3,2,2,5,-2,2,0,840003,5
840,2,-2,1,8,1,1,1,840001,7
840,3,2,4,6,2,3,0,840002,6
840,2,1,2,8,2,2,2,840001,1
840,2,2,2,5,1,2,1,840001,7
840,3,1,3,3,1,2,0,840001,3
840,1,1,1,9,1,2,2,840001,8
840,4,1,3,5,2,2,0,840001,5
840,2,1,1,9,1,3,1,840001,1
840,3,2,2,6,2,3,1,840001,7
840,2,3,3,7,-2,4,5,840002,1
840,4,2,3,7,-2,2,0,840001,7
840,2,1,2,1,1,1,0,840001,1
840,3,1,2,3,2,1,4,840001,4
840,2,1,2,8,1,1,2,840001,6
840,2,1,1,2,1,1,0,840001,2
840,4,3,2,7,3,2,0,840001,7
840,3,1,1,1,2,2,0,840001,7
840,3,1,3,3,2,2,8,840001,6
840,2,1,2,8,1,1,2,840001,6
840,2,1,2,5,2,1,1,840001,2
840,3,1,2,6,1,1,1,840001,2
840,2,1,3,10,1,1,0,840001,6
840,1,3,4,2,3,3,0,840001,8
840,1,1,1,10,1,2,2,840001,7
840,2,2,1,9,1,1,0,840001,1
840,3,1,3,3,2,2,6,840003,7
840,2,2,2,5,2,1,0,840004,1
840,2,1,2,1,1,2,0,840004,2
840,3,1,4,5,2,3,0,840004,4
840,3,2,3,5,3,3,1,840004,4
840,2,2,4,5,2,2,0,840004,4
840,2,1,3,6,2,2,0,840004,5
840,3,1,3,5,2,1,1,840004,1
840,2,1,1,5,3,1,1,840004,1
840,1,1,2,1,3,1,1,840004,1
840,2,3,3,6,3,2,8,840004,5
840,3,1,2,5,2,4,0,840004,7
840,2,1,2,4,1,1,0,840004,5
840,3,2,3,5,2,1,0,840004,5
840,1,2,1,7,2,1,2,840002,8
840,3,2,3,5,3,2,0,840005,8
840,2,1,2,10,1,1,0,840001,5
840,3,1,2,7,1,2,1,840001,6
840,2,2,2,5,2,2,0,840002,4
840,1,1,2,5,1,2,1,840001,5
840,2,1,4,3,1,2,0,840005,1
840,2,2,2,8,2,2,1,840001,7
840,3,2,2,7,2,2,1,840001,5
840,2,1,2,6,1,3,1,840001,6
840,2,1,2,7,3,2,0,840001,4
840,4,2,3,5,2,2,1,840001,5
840,2,1,2,5,2,1,0,840001,4
840,3,1,2,4,2,1,-2,840003,7
840,1,1,1,2,1,1,9,840001,3
840,1,1,1,5,1,1,0,840003,8
840,2,1,2,6,1,1,2,840001,3
840,3,2,3,5,2,1,-2,840005,3
840,2,1,2,5,1,4,1,840001,8
840,3,1,3,9,1,2,0,840001,3
840,2,1,2,5,1,2,7,840003,6
840,2,1,1,5,1,1,0,840001,4
840,2,1,2,5,1,1,0,840001,1
840,3,1,2,5,1,2,0,840001,4
840,2,1,2,2,2,2,2,840001,7
840,2,1,2,6,1,2,-2,840002,6
840,3,2,2,4,1,2,0,840001,5
840,3,1,3,7,-2,2,0,840001,5
840,2,1,2,8,1,2,0,840001,7
840,3,1,2,4,1,1,1,840001,7
840,2,1,2,5,2,2,1,840001,-2
840,2,1,1,5,1,1,0,840002,1
840,3,1,3,5,1,2,8,840001,3
840,4,2,3,5,-2,3,0,840001,8
840,3,1,3,8,2,2,8,840003,4
840,2,1,2,8,1,2,1,840001,6
840,3,1,2,7,1,2,2,840001,4
840,2,1,2,7,2,2,0,840001,2
840,3,2,3,7,2,2,1,840001,6
840,2,1,1,7,1,2,9,840001,4
840,3,1,3,5,1,2,2,840003,5
840,3,1,3,9,2,3,0,840001,3
840,3,2,2,5,1,2,0,840001,10
840,2,1,1,8,1,2,0,840001,6
840,2,1,2,7,2,1,2,840001,2
840,2,2,2,8,2,-2,2,840001,3
840,3,1,2,7,1,1,0,840001,4
840,2,3,2,7,3,2,2,840001,7
840,2,1,2,4,1,1,0,840005,4
840,3,3,4,3,2,2,2,840001,7
840,2,2,-2,6,-2,2,-2,840001,4
840,2,1,2,7,1,2,2,840001,5
840,3,2,2,1,2,2,2,840001,6
840,2,1,1,8,1,3,0,840001,5
840,3,1,2,7,-2,1,2,840001,6
840,1,1,1,5,1,2,0,840002,1
840,2,1,1,6,1,2,8,840001,6
840,2,-2,3,5,1,3,1,840001,5
840,2,1,2,8,1,1,1,840001,5
840,3,1,2,4,3,4,0,840001,5
840,3,1,3,-2,1,3,0,840001,6
840,2,1,2,8,2,2,1,840001,8
840,1,1,1,9,1,1,2,840001,2
840,2,1,1,7,1,2,1,840001,6
840,3,2,2,4,2,2,8,840001,4
840,3,1,4,2,1,2,0,840005,6
840,3,1,2,-2,2,-2,-2,840001,-2
840,1,1,1,1,1,1,4,840003,1
840,3,1,3,5,2,4,8,840001,1
840,3,3,3,5,2,2,8,840001,5
840,2,1,3,1,1,1,0,840001,1
840,2,1,1,1,1,1,0,840001,1
840,3,1,3,6,1,1,9,840001,2
840,3,1,3,5,3,2,0,840001,6
840,2,1,2,3,1,2,0,840001,1
840,4,3,4,4,-2,2,0,840001,4
840,3,1,2,6,2,2,0,840002,5
840,2,1,2,10,1,4,0,840001,5
840,2,1,3,5,1,3,2,840001,5
840,3,1,2,7,2,-2,0,840001,6
840,3,3,3,5,3,3,0,840001,3
840,3,1,2,8,1,2,2,840001,8
840,2,1,1,9,1,1,1,840001,6
840,3,1,3,6,1,2,8,840001,5
840,2,1,2,8,1,2,2,840001,7
840,3,1,3,5,3,1,2,840001,7
840,4,1,4,8,2,4,0,840001,6
840,3,1,3,7,1,2,8,840001,3
840,2,1,2,7,3,3,0,840001,6
840,3,1,3,6,1,2,0,840002,1
840,4,2,4,5,-2,3,1,840001,5
840,3,1,2,1,1,1,0,840001,1
840,2,2,2,6,2,2,1,840001,6
840,2,1,2,5,1,2,0,840005,8
840,3,2,2,7,3,2,2,840001,3
840,3,1,3,6,1,3,0,840002,5
840,4,1,4,8,1,1,2,840003,5
840,2,1,2,6,1,2,6,840003,5
840,3,1,2,8,1,1,0,840001,2
840,2,1,2,4,1,1,2,840001,1
840,2,1,1,10,2,1,1,840001,5
840,1,1,2,9,1,1,8,840001,5
840,4,3,4,-2,2,3,0,840001,1
840,2,1,1,10,1,2,2,840001,7
840,3,2,2,5,2,1,0,840001,4
840,2,1,2,10,1,4,1,840003,9
840,3,3,4,2,3,-2,0,840001,5
840,3,1,3,7,1,4,0,840001,6
840,1,1,1,9,2,1,2,840001,7
840,3,1,4,5,-2,2,2,840001,7
840,1,2,3,6,3,2,6,840003,7
840,3,1,2,7,2,2,1,840001,3
840,3,2,2,6,2,1,-2,840001,2
840,1,1,1,4,1,1,2,840001,4
840,3,1,2,8,1,1,0,840001,8
840,2,2,2,5,2,2,0,840003,4
840,3,2,3,5,2,3,0,840001,7
840,2,3,2,5,2,4,0,840001,5
840,3,3,4,10,2,2,8,840001,2
840,3,1,2,6,-2,2,1,840001,8
840,-2,1,2,5,2,4,8,840001,6
840,2,1,1,1,1,1,0,840001,2
840,3,1,2,5,1,2,8,840001,5
840,1,1,2,3,1,1,0,840003,2
840,2,2,2,7,1,2,0,840001,7
840,2,1,2,8,2,2,1,840001,8
840,3,1,3,8,1,2,0,840001,5
840,2,1,1,8,1,1,2,840001,5
840,3,3,3,5,2,3,8,840001,4
840,3,1,3,8,2,2,0,840001,7
840,1,1,1,7,1,1,1,840001,7
840,3,1,2,8,3,1,0,840001,6
840,2,1,1,1,1,1,7,840001,1
840,3,1,2,-2,3,-2,-2,840003,-2
840,3,2,3,5,-2,3,2,840001,5
840,3,2,3,4,2,2,0,840002,5
840,1,1,1,2,1,1,8,840002,3
840,1,1,1,9,1,1,0,840001,10
840,3,3,3,10,1,1,1,840001,1
840,3,1,1,3,1,1,0,840001,1
840,2,3,2,10,1,1,1,840001,1
840,3,2,3,5,-2,2,1,840004,5
840,3,1,3,-2,1,1,1,840004,1
840,2,1,2,3,1,3,1,840004,7
840,2,1,2,5,1,4,1,840004,5
840,2,1,2,5,1,1,-2,840004,5
840,2,1,1,3,3,1,0,840004,3
840,3,3,4,3,3,2,0,840004,7
840,2,1,2,9,1,2,2,840004,7
840,3,2,3,5,2,1,1,840004,3
840,3,1,2,3,1,2,2,840004,7
840,3,1,2,8,1,1,1,840004,9
840,2,1,3,3,1,2,1,840004,5
840,3,1,2,4,1,2,1,840004,1
840,2,2,2,4,2,2,1,840004,7
840,2,2,-2,4,2,2,1,840004,5
840,3,1,2,8,1,1,8,840004,5
840,1,1,2,8,1,2,1,840004,7
840,3,-2,3,3,2,1,1,840004,4
840,2,1,2,5,1,2,0,840004,4
840,3,1,3,-2,1,2,1,840004,1
840,3,2,3,7,1,2,1,840004,5
840,2,1,2,5,1,1,1,840004,6
840,3,1,2,5,1,1,1,840004,5
840,3,2,3,7,2,2,2,840004,8
840,2,2,2,10,1,2,2,840004,7
840,3,3,4,6,2,-2,0,840001,5
840,4,1,4,5,1,3,0,840001,3
840,2,1,1,6,1,2,2,840001,5
840,2,1,1,9,1,1,0,840001,4
840,3,2,3,5,1,-2,1,840001,5
840,3,1,3,5,1,1,0,840001,8
840,3,1,3,7,2,2,1,840001,6
840,3,1,3,5,1,1,0,840001,5
840,2,1,1,3,1,1,2,840001,7
840,1,1,1,3,1,1,0,840001,2
840,3,2,3,6,3,2,0,840001,4
840,2,1,1,3,1,1,2,840002,1
840,2,1,2,3,2,1,-2,840001,2
840,4,1,2,6,-2,1,1,840001,4
840,3,1,1,9,1,1,4,840001,2
840,2,2,2,3,1,1,2,840001,7
840,2,1,3,5,1,2,1,840001,7
840,3,1,2,6,-2,1,0,840002,9
840,3,2,2,8,2,1,0,840001,8
840,2,1,2,4,3,1,0,840001,4
840,2,1,2,9,2,2,1,840001,7
840,3,3,2,5,1,3,0,840001,4
840,2,1,2,10,1,1,1,840001,8
840,3,1,2,1,1,1,0,840001,1
840,3,1,3,5,2,3,1,840001,9
840,3,1,2,8,1,3,1,840001,8
840,2,1,2,3,2,1,1,840001,3
840,3,1,2,5,-2,2,0,840001,5
840,3,1,2,5,2,1,0,840002,4
840,2,1,2,9,1,1,8,840001,6
840,4,2,4,5,-2,1,9,840003,1
840,3,1,3,3,1,2,8,840001,7
840,3,2,3,6,2,2,1,840001,6
840,1,1,1,3,1,1,0,840001,3
840,2,1,2,6,1,2,1,840001,3
840,3,2,2,2,2,2,1,840001,6
840,3,3,4,6,2,3,1,840005,6
